"x"
-1.54557101537396
-1.17726314150736
-1.08214533066521
-1.01791872030295
-0.958845746577012
-0.898193622816402
-0.887207130384561
-0.878546329680599
-0.87487330535348
-0.864866374772937
-0.845431889169683
-0.838143624850393
-0.805171586593166
-0.80301171883464
-0.793689491711525
-0.788348118869782
-0.783600112069076
-0.710974708622492
-0.693546888342033
-0.690103250739571
-0.688919224012139
-0.676266622056121
-0.648586266325424
-0.64718259005253
-0.646831047467201
-0.637046539542998
-0.594948718154676
-0.592157695273301
-0.589502433026792
-0.568492634765323
-0.562876219296727
-0.550303768307887
-0.542874543850033
-0.541578953789691
-0.53989986233072
-0.535337048914323
-0.528967080410513
-0.528583247278087
-0.51639155357402
-0.505676876896077
-0.502624379552429
-0.500442168631762
-0.497578933217107
-0.483620560292981
-0.481930858594677
-0.479917307660572
-0.469227350961327
-0.464774325248912
-0.454546958844045
-0.449002147316961
-0.448666404484849
-0.444162415889688
-0.422219085765609
-0.416628201957544
-0.416256876869931
-0.414742388821487
-0.409020249489712
-0.396772769185941
-0.392143229551758
-0.38412563720145
-0.383705377431057
-0.382948316369465
-0.380809558929202
-0.373530414970562
-0.370308683011691
-0.363196771399101
-0.360790235842452
-0.360038619617914
-0.357943295918436
-0.346301721908113
-0.343139266173875
-0.342714180119951
-0.334756673300172
-0.33025950680012
-0.322624575809154
-0.322454887923017
-0.319656927972044
-0.316436460934835
-0.313082401762399
-0.308087699930168
-0.307485132613685
-0.304661447649597
-0.296348769143757
-0.295602198984245
-0.294993467542386
-0.293001746301291
-0.290918816486826
-0.278253241442802
-0.278243758155156
-0.274557245874942
-0.261630250126446
-0.259265297875977
-0.255343115040924
-0.253145717922392
-0.250524013895425
-0.250075627928383
-0.248517738497682
-0.239258289249774
-0.236054792900601
-0.233889558847478
-0.231439548771998
-0.229598001687257
-0.225134599184114
-0.223881733624007
-0.222611416905552
-0.22072400688589
-0.218444471776197
-0.218294029868627
-0.209882677035904
-0.20904297350488
-0.207131913194607
-0.203433120154675
-0.203260973261226
-0.200878484134683
-0.196417769977544
-0.196248905320448
-0.190263252000854
-0.188540050520649
-0.182455875683438
-0.178382209760797
-0.168153702219356
-0.167802712755779
-0.165283714953207
-0.158115828830807
-0.15761152684057
-0.154273007075943
-0.150581122326968
-0.144595474046598
-0.138275753925847
-0.13704939159082
-0.134542305492779
-0.130133171334099
-0.129780320607021
-0.125891450615701
-0.124077055287001
-0.124051852436043
-0.117736238506848
-0.115075295821992
-0.11265166878128
-0.11194058881654
-0.11075128391729
-0.108474483220313
-0.107466672666371
-0.107211087939314
-0.107185314761981
-0.107053430703162
-0.10102509701658
-0.100935874956541
-0.100250518955406
-0.0997808967855498
-0.0986727643969326
-0.0985370512049126
-0.0950169010065464
-0.0877560194771501
-0.0875188822914025
-0.0795414975060937
-0.079424456408575
-0.0784648406253615
-0.0721689363731983
-0.0676977030554034
-0.0652816692141623
-0.0620349428671198
-0.0619802419009836
-0.058625112997867
-0.0564270136349109
-0.0544745791551495
-0.0534006084926674
-0.0531153550521066
-0.0521137297414219
-0.0492168301521902
-0.0484488965111834
-0.0372561223521197
-0.0354742550951836
-0.0329778863289637
-0.0282685619523972
-0.0269490112815046
-0.0251755236592146
-0.0218549845994001
-0.0218104016913056
-0.021211230664455
-0.0178901145684761
-0.0168240413287792
-0.0140592892188569
-0.0130419389953249
-0.0121339221336038
-0.0100345443541222
-0.00958356545232309
-0.00404446836304634
